Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,SelectedLanguage,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,68fadf20bbaedff9e18a7f8e69202b24,63ff4bca9f6d50bb62ae683d,2023-04-14T11:29:37.754Z,2023-04-14 13:29:37+02,640155,group_2,2,736792,de,sil,1,966b0fd5ca8996c6d313ea569d48cb18,2023-04-14T11:01:43.314Z,2023-04-14 13:01:30+02,"",34,6,23.005347593582883,128.60400178927588
true,03d08faa46a71c918fa95e9ff39d2335,63468f72be958e0ee54acef9,2023-04-14T11:18:12.355Z,2023-04-14 13:18:12+02,640156,group_1,1,736793,de,base,1,92d8258d19c8de99fbfd11a58a5dd427,2023-04-14T11:01:52.485Z,2023-04-14 13:01:43+02,"",35,6,0.7529411764705856,0.6307023601731857
true,e9b3cd85167bfbcc15a25100f471a776,63fb64d65c767a406d26afa6,2023-04-14T11:12:33.497Z,2023-04-14 13:12:33+02,640157,group_6,6,736794,de,nopints_cg,1,529b3b71bc0a7bd117c9d5f5fae633c6,2023-04-14T11:02:06.957Z,2023-04-14 13:01:43+02,"",36,6,9.760330578512395,3.275314112470124
true,1cf6f4389967b29eb56d7c2e19e66ed4,5d43c606773d8b00016eaa8a,2023-04-14T11:20:54.540Z,2023-04-14 13:20:54+02,640158,group_4,4,736795,de,base_cg,1,36f3acbe8ee5038fd55e802305c488b3,2023-04-14T11:02:16.518Z,2023-04-14 13:02:02+02,"",37,8,4.6866359447004555,3.352343732196946
true,962d2dcd9e47cc927c85f9d01ff331f4,5b21646bdf28a7000166f4dc,2023-04-14T11:19:38.475Z,2023-04-14 13:19:38+02,640159,group_5,5,736796,de,sil_cg,1,9edb9d1a25be1c4419154d4c012f0e1d,2023-04-14T11:02:23.805Z,2023-04-14 13:02:08+02,"",38,6,11.656410256410254,2.0355550961932707
true,d0c80f22e9b1f368b90cc87ee6c824c5,60207652caa62b6a34ff96dc,2023-04-14T11:17:52.867Z,2023-04-14 13:17:52+02,640160,group_2,2,736797,de,sil,1,601839bd2d0c176e5d728c95a22c18b7,2023-04-14T11:02:32.233Z,2023-04-14 13:02:08+02,"",39,7,0.36111111111111427,0.48032267960529373
true,a03cbd14b7de29a81ddf9231b7513bb2,5f2ea8b3704e4d078da3c725,2023-04-14T11:18:30.951Z,2023-04-14 13:18:30+02,640161,group_1,1,736798,de,base,1,930a5835847ae31f5f55b337da68387b,2023-04-14T11:02:37.758Z,2023-04-14 13:02:20+02,"",40,7,0.8770053475935811,0.6709045812860842
true,8f139d60b7fda093bedd7df899855170,63fd0b137e38c72ea19176aa,2023-04-14T11:13:36.412Z,2023-04-14 13:13:36+02,640162,group_6,6,736799,de,nopints_cg,1,0610907c9b30939ca5d14fa7296090c2,2023-04-14T11:02:40.832Z,2023-04-14 13:02:20+02,"",41,7,3.3888888888888857,2.630626161872365
true,a21fdb20eae358fb3f338668e3dcd559,635302718321ec7411e33a48,2023-04-14T11:13:03.653Z,2023-04-14 13:13:03+02,640163,group_3,3,736800,de,nopints,1,c79d095c8fd88bb3d038c9fe3e7e9f07,2023-04-14T11:02:40.265Z,2023-04-14 13:02:17+02,"",42,7,7.902439024390247,80.67836520367366
true,afdfdf6fd448466459155c0b98eecd5a,5b0d0f0ebd9c3100015655d9,2023-04-14T11:18:18.115Z,2023-04-14 13:18:18+02,640164,group_5,5,736801,de,sil_cg,1,2fcae4e7a5656955679e96e41725b8d6,2023-04-14T11:02:49.491Z,2023-04-14 13:02:10+02,"",43,7,8.863387978142072,2.4175866341510837
true,2b402e8997b5cfe6dbae5b5115dec098,63456ccb7a78c1c4821b23ca,2023-04-14T11:17:29.146Z,2023-04-14 13:17:29+02,640165,group_1,1,736802,de,base,1,11136c3e12a910239b54d09e4c751d8b,2023-04-14T11:03:06.669Z,2023-04-14 13:02:51+02,"",44,8,1.0714285714285694,0.7034898429854355
true,2f8d880f3bc80c4927aa57e9fafccd0b,637e341047ce855792bab685,2023-04-14T11:17:00.726Z,2023-04-14 13:17:00+02,640166,group_4,4,736803,de,base_cg,1,e768595b719d61742c505ba76c01241b,2023-04-14T11:03:10.652Z,2023-04-14 13:02:53+02,"",45,9,9.58895705521472,1.4473587594386694
true,1520b5538c08087ecb6689b6f031af05,63c33a62f56571779a295a6f,2023-04-14T11:18:44.381Z,2023-04-14 13:18:44+02,640167,group_2,2,736804,de,sil,1,bc45e7d5205f7c70e31d93eb9fd3bf34,2023-04-14T11:03:17.430Z,2023-04-14 13:02:59+02,"",46,8,1.4754098360655803,5.764807185085628
true,7b54bbf22e8070fddf4dbfd1f57ee43b,607079a28a504f214dfd77b8,2023-04-14T11:17:02.535Z,2023-04-14 13:17:02+02,640168,group_3,3,736805,de,nopints,1,0163bc7356eea3e0067737f3be36b35e,2023-04-14T11:03:37.776Z,2023-04-14 13:03:01+02,"",47,8,0.8903225806451616,0.6774500761083041
true,01e11b96679a91c2d89a5a47fc2f16e8,63dfd4fb58435f30c7e5b04b,2023-04-14T11:40:35.772Z,2023-04-14 13:40:35+02,640169,group_6,6,736806,de,nopints_cg,1,56583a6cb012ad39b4b4d0c673a8c2c6,2023-04-14T11:03:59.945Z,2023-04-14 13:00:16+02,"",48,8,0.6201372997711729,0.5719267522871468
true,4fa9514b33882945360f9be5bde4772f,63ed05cac3e293e27df5a216,2023-04-14T11:20:17.786Z,2023-04-14 13:20:17+02,640170,group_4,4,736807,de,base_cg,1,cef066642701a54dbbaad4d1e39bc975,2023-04-14T11:04:21.549Z,2023-04-14 13:03:50+02,"",49,10,0.8609625668449183,0.5958188843799656
true,43b4beb2a7ab0ab589e3e5cecbcd1235,604e372ea77f55aa4d089681,2023-04-14T11:15:53.981Z,2023-04-14 12:15:53+01,640171,group_6,6,736808,de,nopints_cg,1,c3d94f7624e088e50a7946d58e9e354e,2023-04-14T11:04:30.802Z,2023-04-14 11:59:10+01,"",50,9,1.538461538461533,2.004432957045441
true,94b3d102f4ef4a45681a60c883ccd8c7,5f32d5f107d49607c3f6cf7a,2023-04-14T11:19:50.981Z,2023-04-14 13:19:50+02,640172,group_2,2,736809,de,sil,1,57dc608ac3a9e2deccac175c879acf87,2023-04-14T11:04:41.766Z,2023-04-14 13:04:21+02,"",51,9,3.932960893854755,2.9190144609185698
true,b651ed52bb0c2c28918d81a6009a8246,5d0a33b56dd417001ae19535,2023-04-14T11:23:00.919Z,2023-04-14 13:23:00+02,640173,group_5,5,736810,de,sil_cg,1,ef54f99c4b3291a3b3f0bc7a0a52493d,2023-04-14T11:05:19.577Z,2023-04-14 13:05:02+02,"",52,8,0.756218905472636,0.7760556167180289
true,482bef8919406bafbf33aa4b7aa1e7ac,5ccc2bfc7b328800012f9b6e,2023-04-14T11:20:37.936Z,2023-04-14 13:20:37+02,640175,group_1,1,736812,de,base,1,cca2bdc3f7d1d08328c6336897fec0d3,2023-04-14T11:05:40.320Z,2023-04-14 13:05:31+02,"",54,9,4.028248587570616,2.9274260855274914
true,bf7876c11f1852fed253768297c44034,62ed054b4bf00da20ea22dc2,2023-04-14T11:16:33.563Z,2023-04-14 13:16:33+02,640176,group_3,3,736813,de,nopints,1,d9a0162c2a965af1dd9e355004eeb610,2023-04-14T11:05:48.574Z,2023-04-14 13:05:31+02,"",55,10,9.555555555555557,1.1922737751246923
true,8b9f3b4bd70cf763078e92a5d46d9757,634d7edc1741828f06af7815,2023-04-14T11:26:57.233Z,2023-04-14 13:26:57+02,640177,group_5,5,736814,de,sil_cg,1,2b79b441cf3be1b25176d37ce77c95ee,2023-04-14T11:06:00.149Z,2023-04-14 13:05:47+02,"",56,9,3.4596774193548328,2.9013322678038427
true,4a6f06c70be33288d82d741a3df4627d,5ea943b40a9b19000907de09,2023-04-14T11:17:08.080Z,2023-04-14 13:17:08+02,640178,group_6,6,736815,de,nopints_cg,1,037da1bc2a90981e39e05679aa5aefd8,2023-04-14T11:06:22.734Z,2023-04-14 13:05:54+02,"",57,10,3.076271186440678,2.107922021444772
true,fc9e5d40cbc98a6191ff148c8d3ad1cd,6082e666f316e1cd71c0bd95,2023-04-14T11:22:03.403Z,2023-04-14 13:22:03+02,640179,group_1,1,736816,de,base,1,572a223d47696d265815ce2bf0eae95e,2023-04-14T11:06:23.133Z,2023-04-14 13:06:16+02,"",58,10,19.423913043478265,93.31692535977133
true,cb8b2c84c3db5f5c3b0e26c9b7e6a2e3,60f7f2b2b9debd9b6f7eadfa,2023-04-14T11:25:37.918Z,2023-04-14 13:25:37+02,640180,group_2,2,736817,de,sil,1,3cf93763ae17765f76e545af79f70e0c,2023-04-14T11:06:28.947Z,2023-04-14 13:04:27+02,"",59,10,4.162790697674424,3.064653951087051
true,ce4960da96d1d8b075a4a4443e30ada7,63c0157fbc63b6511d336764,2023-04-14T11:24:22.919Z,2023-04-14 13:24:22+02,640181,group_4,4,736819,de,base_cg,1,b4e75518897d058b0eafc310b2a0dead,2023-04-14T11:07:10.459Z,2023-04-14 13:05:36+02,"",60,11,5.025000000000006,2.331174596635782
true,148fd056cbb11d81b725a07b120de107,610905a730569ffea2fbdd0b,2023-04-14T11:24:17.009Z,2023-04-14 13:24:17+02,640182,group_2,2,736820,de,sil,1,8378f5db56199a68dad118a53004a023,2023-04-14T11:07:48.151Z,2023-04-14 13:07:27+02,"",61,11,6.591397849462368,5.63540375353636
true,7f5e6a45a1c19a2a5324034c7ca57345,5e3d71c28eb5270274d528b8,2023-04-14T11:21:01.735Z,2023-04-14 12:21:01+01,640183,group_6,6,736821,de,nopints_cg,1,c852f5b5cf1b05fcc20c3c97bb0d5256,2023-04-14T11:08:14.370Z,2023-04-14 12:07:02+01,"",62,11,1.0542635658914747,0.6386768968696421
true,b43130841e97b86d41f38c15b4e73d98,63cfa22c2f0dbd0f7203695f,2023-04-14T11:24:40.059Z,2023-04-14 13:24:40+02,640184,group_4,4,736822,de,base_cg,1,36cd34df7f50e752e1afaf0ff724032b,2023-04-14T11:08:16.228Z,2023-04-14 13:06:31+02,"",63,12,16.32105263157895,112.29264904912971
true,35badf55fc8b0cff60a92ee641c2cb5e,627bbf69ab2788507bc421a2,2023-04-14T11:26:15.175Z,2023-04-14 13:26:15+02,640185,group_1,1,736823,de,base,1,2cc4a8233dab667313b8adef9aed42d1,2023-04-14T11:08:20.240Z,2023-04-14 13:08:02+02,"",64,11,3.4285714285714306,2.3354703527785325
true,a2ffd00b182e22293de7a924636daee1,63f6216fd56701af4b7188f4,2023-04-14T11:23:22.672Z,2023-04-14 13:23:22+02,640186,group_5,5,736824,de,sil_cg,1,a04d01e70afc508100dcd4100776b1cb,2023-04-14T11:08:41.406Z,2023-04-14 13:08:21+02,"",65,10,29.540697674418595,135.84611495493886
true,222271a5c074d816526681f821464f6d,6126bc9444ebc2ddd7436843,2023-04-14T11:19:31.578Z,2023-04-14 13:19:31+02,640188,group_3,3,736826,de,nopints,1,a2bfe6209402429bea573d32006683d2,2023-04-14T11:09:55.019Z,2023-04-14 13:09:45+02,"",66,11,3.723214285714292,3.6723139392442117
true,c437c65acd9f1b832c64ee0e899c0899,6400d919945d23676a68b781,2023-04-14T11:10:44.530Z,2023-04-14 12:10:44+01,640152,group_3,3,736789,de,nopints,1,9df7094613d3cf4b9f0d68c0248f4fea,2023-04-14T11:00:52.275Z,2023-04-14 11:59:45+01,"",31,6,3.714285714285708,2.8297796842200427
true,5d6cddf2c2c1f71255b7a1f79096c2e0,6402936b73dc34102766e076,2023-04-14T11:26:43.650Z,2023-04-14 13:26:43+02,640190,group_4,4,736828,de,base_cg,1,bd663322c15c48fb3bcd01632f5bef8d,2023-04-14T11:11:53.654Z,2023-04-14 13:11:32+02,"",67,13,1.085714285714289,0.6033917737697976
true,60324fb89511edbb122473ec24833a3f,6153963f97c84ce267a3d5fc,2023-04-14T11:23:49.732Z,2023-04-14 13:23:49+02,640191,group_6,6,736829,de,nopints_cg,1,a4ab425aaf76ecedf81d832d292c2be8,2023-04-14T11:12:13.753Z,2023-04-14 13:11:57+02,"",68,12,0.7761194029850742,0.642311486308955
true,2bc8502d0359d655a282a5b4222cb2f1,627e7906b82dabdbe672cdd1,2023-04-14T11:24:10.299Z,2023-04-14 13:24:10+02,640192,group_3,3,736830,de,nopints,1,170b9b916200702f6591f440a4c4dc15,2023-04-14T11:12:49.127Z,2023-04-14 13:11:32+02,"",69,12,10.351145038167942,20.615314719377036
true,7f12971b3099f49b89f755a039645126,61547e4101693206125d0d96,2023-04-14T11:30:23.916Z,2023-04-14 13:30:23+02,640197,group_5,5,736835,de,sil_cg,1,fad63742b3ecdaf3819e93016a4bc23b,2023-04-14T11:13:32.547Z,2023-04-14 13:09:01+02,"",73,12,0.8360655737704974,0.6737950881660473
true,8b389bfd8db9b67f8b2e537b131ae77e,63deb91fed937fd1bd573df7,2023-04-14T11:31:49.997Z,2023-04-14 13:31:49+02,640204,group_5,5,736842,de,sil_cg,1,647088ebbdab75eb058bac57c0c5edc8,2023-04-14T11:15:49.965Z,2023-04-14 13:15:43+02,"",80,13,0.5842105263157862,0.688830555816189
true,a836b8400b0f1f3e91172a68ca29b43f,5f5494aa76d6147f7ca89533,2023-04-14T11:29:29.199Z,2023-04-14 13:29:29+02,640194,group_5,5,736832,de,sil_cg,1,c7a9d936f06d4a364b4abca4ae774a1f,2023-04-14T11:13:24.989Z,2023-04-14 13:13:14+02,"",70,11,9.57219251336899,2.570685629292275
true,775fd72e4d17957db3bc9df198deaba3,62e95cb1f31ba3691a3ce87c,2023-04-14T11:27:31.161Z,2023-04-14 13:27:31+02,640195,group_1,1,736833,de,base,1,843022e3bec6e7d903acfc5e133db372,2023-04-14T11:13:05.732Z,2023-04-14 13:12:51+02,"",71,12,0.8882352941176492,0.9848155115022817
true,27fa7806ac168675b5ea9f99a88f4e30,5ede3d2ef7c9f9068776c4d2,2023-04-14T11:29:40.434Z,2023-04-14 06:29:40-05,640196,group_2,2,736834,de,sil,1,f90356a84defbc469fe85a655a052319,2023-04-14T11:13:20.180Z,2023-04-14 06:12:36-05,"",72,12,0.6736842105263179,0.5608659707266207
true,381e5674ed394baa36b2ea443d5d24c4,5b9f7f9eaa0e0e0001573bd2,2023-04-14T11:29:56.314Z,2023-04-14 13:29:56+02,640198,group_2,2,736836,de,sil,1,ccdc9f1a1acdb7d826aa3f076085674f,2023-04-14T11:13:41.804Z,2023-04-14 13:13:18+02,"",74,13,3.821052631578951,1.8833282262410438
true,82ef607d2b6e82aeaea16ad5b0f0af8a,63d00921e0873c84180a48ce,2023-04-14T11:26:03.975Z,2023-04-14 13:26:03+02,640199,group_6,6,736837,de,nopints_cg,1,6b932e3eafe5b41ace51e2ac0976f502,2023-04-14T11:14:25.748Z,2023-04-14 13:13:58+02,"",75,13,0.6611570247933827,0.5968750441410838
true,80d28192a2085af9c65195b548d4b06b,5fb42f807e81960acbfdb22e,2023-04-14T11:30:07.779Z,2023-04-14 13:30:07+02,640201,group_1,1,736839,de,base,1,2b4a6488520ec5243ba8fe7989d9d0ec,2023-04-14T11:14:57.616Z,2023-04-14 13:14:30+02,"",77,13,1.0111731843575456,0.6341212792698406
true,6bfcc25f1bd47a294a30132c542247ba,636540f16a0ba04d5bf4644e,2023-04-14T11:29:16.326Z,2023-04-14 12:29:16+01,640202,group_4,4,736840,de,base_cg,1,c0ab0dc94a04955f0be2f96a8071c33e,2023-04-14T11:15:08.616Z,2023-04-14 12:14:26+01,"",78,14,0.9135802469135825,0.9583619108679192
true,b1da0ec9a0754f5f06a691a28794cd9f,6041247f16b18a059b9e2759,2023-04-14T11:26:19.269Z,2023-04-14 13:26:19+02,640203,group_6,6,736841,de,nopints_cg,1,8ecb383e1bbd2a6abee504f7a8282037,2023-04-14T11:15:36.547Z,2023-04-14 13:15:25+02,"",79,14,8.357723577235774,1.403422537192343
true,a77695b9fd8157acef18f45cbe613fe8,5fef891f9bf07d29c1ee7bfe,2023-04-14T11:15:58.225Z,2023-04-14 13:15:58+02,640174,group_3,3,736811,de,nopints,1,e264d5ecf00158f54f68349ca9dae4e4,2023-04-14T11:05:32.197Z,2023-04-14 13:04:14+02,"",53,9,11.345454545454544,8.757787561662282
true,d716d3b4107c7a9ba7dd3e24f2f1fa56,62c42b020ddc9564f77e2e24,2023-04-14T11:32:34.641Z,2023-04-14 13:32:34+02,640205,group_2,2,736843,de,sil,1,16e8cffa03c0cc69fc3b38c7629f2b97,2023-04-14T11:16:47.177Z,2023-04-14 13:15:33+02,"",81,14,2.6989247311827995,4.8065478328633535
true,da3f0c6f37f7afdc859d1b811da5a26f,61265e70c72be8c9ebc041b7,2023-04-14T11:31:22.654Z,2023-04-14 13:31:22+02,640207,group_4,4,736845,de,base_cg,1,6e3729bf7d0aef5a42d927b42e6d8558,2023-04-14T11:17:16.693Z,2023-04-14 13:17:01+02,"",83,15,0.8023952095808369,0.5815478104037844
