Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,SelectedLanguage,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,fc036b2f04ca07c69dd1c0bb3a72cd98,61040207adf799af061f7540,2023-04-13T18:19:17.687Z,2023-04-13 19:19:17+01,639876,group_2,2,736441,en,sil,1,098a874f1f68d487017ce59c3d6015ef,2023-04-13T18:03:00.839Z,2023-04-13 19:02:43+01,"",32,6,3.042105263157893,2.0412369287875367
true,9d7f69ab29cb4da85aa5b92019ab9e49,5acdd647e9d7a30001c2cf21,2023-04-13T18:17:24.673Z,2023-04-13 19:17:24+01,639877,group_4,4,736442,en,base_cg,1,a985aef2b30b4dea0ca1ed073e453f84,2023-04-13T18:03:00.297Z,2023-04-13 19:02:43+01,"",33,5,3.863905325443781,2.8261980467265118
true,e8a3e0bed6d1e6ab2d35f8357bfe2ac9,5c64561ab84cf50001b59f09,2023-04-13T18:18:25.591Z,2023-04-13 19:18:25+01,639878,group_1,1,736443,en,base,1,2b8cecf19f98c19e4d0d20f2aa683978,2023-04-13T18:03:02.594Z,2023-04-13 19:02:47+01,"",34,6,0.8111111111111171,1.0738760992513063
true,d9ec668c5a195add2e5d00f9acb2a143,5fe7373a4b3bdc5378e78245,2023-04-13T18:12:23.769Z,2023-04-13 19:12:23+01,639879,group_6,6,736444,en,nopints_cg,1,3c4c3e3d3607731396826fd934387537,2023-04-13T18:03:03.779Z,2023-04-13 19:02:40+01,"",35,6,7.099999999999994,6.148096527307531
true,ca8e71c2a632fe8e6f2f1a678b2de0aa,60dd1c25668cc31eb13642ed,2023-04-13T18:16:39.557Z,2023-04-13 19:16:39+01,639880,group_4,4,736445,en,base_cg,1,880e0ebad511a6ee130c15ff9552b407,2023-04-13T18:03:03.156Z,2023-04-13 19:02:56+01,"",36,6,0.7937500000000028,0.6809632424000573
true,df7c0809066477e94b320bdcb46892a3,6147213e9333ddd0c65b3ed3,2023-04-13T18:13:15.524Z,2023-04-13 19:13:15+01,639881,group_6,6,736446,en,nopints_cg,1,c43ca10c4840812fea8d22aea8dd4ff5,2023-04-13T18:03:06.850Z,2023-04-13 19:02:24+01,"",37,7,1.7948717948717956,3.1718270006456817
true,0babbc3c97538d495c3513e7ddc368c0,62b4a72f7bad9f1e3babd277,2023-04-13T18:18:37.175Z,2023-04-13 19:18:37+01,639882,group_5,5,736447,en,sil_cg,1,d8f91a261d95f1e869cdd3e8cb208b42,2023-04-13T18:03:07.881Z,2023-04-13 19:02:48+01,"",38,7,4.6555555555555515,5.828400030332525
true,99c14e9e81d988ad56f0c55604afe9ea,"",2023-04-13T18:14:22.182Z,2023-04-13 19:14:22+01,639883,group_3,3,736448,en,nopints,1,a0c78aead2096dc313c0273170015c5b,2023-04-13T18:03:08.032Z,2023-04-13 19:02:42+01,"",39,7,1.3247863247863307,0.48620385139582517
true,be5f46fc48896307e1d3deb8e0f60606,"",2023-04-13T18:20:53.320Z,2023-04-13 19:20:53+01,639884,group_1,1,736449,en,base,1,2cd31229d6daadb1383bc9d7047755c5,2023-04-13T18:03:08.944Z,2023-04-13 19:02:13+01,"",40,7,3.0288461538461604,2.833375028698895
true,0261ff885e45805366091cd7eb857360,5cba2e9af429ff00159dda71,2023-04-13T18:19:19.925Z,2023-04-13 19:19:19+01,639885,group_2,2,736450,en,sil,1,15a1fc653a902821b2e6c4fe9adc0568,2023-04-13T18:03:10.832Z,2023-04-13 19:02:39+01,"",41,7,0.818181818181813,0.6749655638598863
true,aee9b4dbbf0540acb64d42dbc2b9ccc3,596e1cc639e9d00001b7bb84,2023-04-13T18:19:09.733Z,2023-04-13 19:19:09+01,639886,group_1,1,736451,en,base,1,e5768058e3bcf43144d338608fe59fa7,2023-04-13T18:03:12.426Z,2023-04-13 19:02:12+01,"",42,8,3.379120879120876,2.1545258514877212
true,b59841b21849e1ee44e728597bdfda5b,5c5ff87f8c0552000109d7de,2023-04-13T18:19:00.590Z,2023-04-13 19:19:00+01,639887,group_2,2,736452,en,sil,1,ace63af0dfda4ced56e3fb24f4f509b1,2023-04-13T18:03:14.424Z,2023-04-13 19:03:04+01,"",43,8,6.022222222222226,2.977611935680367
true,e1c0d44d15314c9a34cf926e6c987ee6,609d81679bcff493c7d143de,2023-04-13T18:18:58.555Z,2023-04-13 19:18:58+01,639888,group_5,5,736453,en,sil_cg,1,32ee7195de655ec6027c2e2070f925ab,2023-04-13T18:03:18.001Z,2023-04-13 19:02:17+01,"",44,8,1.0434782608695627,0.6742635834465582
true,2d3327d970d30923d79b71f22e8e3efb,614b2ae5644dcd015db6fc7f,2023-04-13T18:17:41.846Z,2023-04-13 19:17:41+01,639889,group_4,4,736454,en,base_cg,1,69f014004543a340c3619bfd6ccce8cf,2023-04-13T18:03:18.628Z,2023-04-13 19:02:52+01,"",45,7,0.7278106508875766,0.5729570857708983
true,fa2361364a8b5634ba663e53d41384e9,5fe8f103b289af32727d6cb9,2023-04-13T18:13:58.016Z,2023-04-13 19:13:58+01,639890,group_3,3,736455,en,nopints,1,b6c9adf969fad2d5959fc3c0c036dd2c,2023-04-13T18:03:21.696Z,2023-04-13 19:03:14+01,"",46,8,0.8239999999999981,0.7162569371391808
true,0a6b124775835b04842d97b12f162af1,63e62822e21e6a98fe55d267,2023-04-13T18:13:55.658Z,2023-04-13 19:13:55+01,639891,group_6,6,736456,en,nopints_cg,1,db3651806599a8a13b0337c16021d4a6,2023-04-13T18:03:24.452Z,2023-04-13 19:02:48+01,"",47,8,0.367999999999995,0.5732154917655307
true,ae987d80a1c0e169c81262a4a288e58d,63d140cbfc21b99482b4aca1,2023-04-13T18:20:56.463Z,2023-04-13 19:20:56+01,639893,group_4,4,736458,en,base_cg,1,1f27f1e69e78adad2507a2183dcd0ab8,2023-04-13T18:03:32.814Z,2023-04-13 19:03:08+01,"",49,8,31.26600985221674,152.15971702478896
true,324084b33609ff2d434b3f8a77ea5393,5c51d18698b0ff000110da96,2023-04-13T18:20:19.640Z,2023-04-13 19:20:19+01,639894,group_2,2,736459,en,sil,1,e8fde3b0d3d85457082e728e56046efe,2023-04-13T18:03:41.293Z,2023-04-13 19:02:21+01,"",50,9,29.119791666666657,142.45997692319284
true,d12e5618456502943c8c6c182ed2d74b,bazza998,2023-04-13T18:19:44.458Z,2023-04-13 19:19:44+01,639895,group_1,1,736460,en,base,1,deb75f1a09502254bccc72b765f92eb8,2023-04-13T18:03:40.489Z,2023-04-13 19:03:14+01,"",51,9,1.6902173913043441,17.845859096979904
true,e8aeef598be14663c503225e12c00298,587d4ed4e4404c0001c9d1b9,2023-04-13T18:22:53.379Z,2023-04-13 19:22:53+01,639896,group_6,6,736461,en,nopints_cg,1,c348ec075c1f654a7defe7a29e84b0fd,2023-04-13T18:03:39.638Z,2023-04-13 19:03:24+01,"",52,9,9.724409448818903,1.188376549952768
true,5466eca16cb2bb76333a417a44a30ce5,59b73df56039190001eaa9e7,2023-04-13T18:18:40.547Z,2023-04-13 20:18:40+02,639897,group_5,5,736462,en,sil_cg,1,026b110ea59318c9bb527d3df92419c3,2023-04-13T18:03:43.690Z,2023-04-13 20:03:32+02,"",53,9,0.8465909090909065,0.6163397940548186
true,77f00ecd9a50f84cd5a9c71860d330e3,5f04c825997cb913000de405,2023-04-13T18:18:11.019Z,2023-04-13 19:18:11+01,639898,group_5,5,736463,en,sil_cg,1,ea18fe7295404a694719f7a3f8b69a3e,2023-04-13T18:03:45.600Z,2023-04-13 19:03:15+01,"",54,10,4.113772455089816,2.723636090415479
true,807e47fcafbd6af01e71f878292b8dd9,6431b7219a445bcc1e8d92b8,2023-04-13T18:20:39.856Z,2023-04-13 19:20:39+01,639899,group_1,1,736464,en,base,1,542cb155532542d28a04ab6033597b7f,2023-04-13T18:03:49.019Z,2023-04-13 19:02:33+01,"",55,10,0.7142857142857082,0.5345224838248482
true,607a2a4664a4b62a8644b853b59392c1,5cf12b12fe14310001ce0928,2023-04-13T18:14:47.589Z,2023-04-13 19:14:47+01,639900,group_6,6,736465,en,nopints_cg,1,8623c03a1b2d1d13ac520190a1e8e631,2023-04-13T18:03:59.594Z,2023-04-13 19:03:39+01,"",56,10,6.555555555555557,4.316001153984936
true,367fd3b0c18543285af5895f4ce9a571,5f2ef53d7729c52ae63230a2,2023-04-13T18:18:25.859Z,2023-04-13 19:18:25+01,639901,group_2,2,736466,en,sil,1,175d802893a924d8ea4b26e2bf247b39,2023-04-13T18:04:03.573Z,2023-04-13 19:03:09+01,"",57,10,1.0352941176470551,0.5728578270089333
true,f9419659803f8c3933b3caab75abdd71,60ce59806a88034d7e9456da,2023-04-13T18:18:38.050Z,2023-04-13 19:18:38+01,639902,group_4,4,736467,en,base_cg,1,b87356ef2ad56fca12521efc8d1c9894,2023-04-13T18:03:28.813Z,2023-04-13 19:02:00+01,"",58,9,0.49714285714286177,0.49999183666805413
true,8dc7d3d295d3df339f73a8b50582aba4,5d2466b24813f6000188f4b4,2023-04-13T18:14:23.865Z,2023-04-13 19:14:23+01,639903,group_3,3,736468,en,nopints,1,ea2d4a907b576cf1997c5a8e5177681b,2023-04-13T18:04:14.820Z,2023-04-13 19:04:01+01,"",59,10,3.576271186440678,2.7721581253998897
true,820bb72857a2e2a23aa67692744800a1,637f86d14043aee189917962,2023-04-13T18:23:02.674Z,2023-04-13 19:23:02+01,639904,group_4,4,736469,en,base_cg,1,bfdd9c846322f6663ba81eaaa30744d9,2023-04-13T18:04:22.875Z,2023-04-13 19:02:39+01,"",60,10,10.780821917808225,87.87515738346775
true,7842db84c0e84988f51efb2ec8a730a6,60748e255c2a885bd682efbe,2023-04-13T18:17:37.847Z,2023-04-13 19:17:37+01,639905,group_3,3,736470,en,nopints,1,01e2018656bbf4e006bc9009c506aad9,2023-04-13T18:04:23.529Z,2023-04-13 19:03:25+01,"",61,11,3.3290322580645153,2.2029589410004022
true,c254500d447cdeecb70f5c6951559d1c,6053e01a6a8e8516ba7d47a7,2023-04-13T18:22:47.176Z,2023-04-13 19:22:47+01,639906,group_5,5,736471,en,sil_cg,1,f039bd3a52538b622ef65ff399f6c859,2023-04-13T18:04:30.849Z,2023-04-13 19:03:09+01,"",62,11,1.2474747474747545,2.387756794983227
true,18a4621192d3cad7ad2b3a9b14bdc2d2,5cd2ee8d66bd5c001747f52e,2023-04-13T18:18:29.196Z,2023-04-13 19:18:29+01,639907,group_6,6,736472,en,nopints_cg,1,41f069be72b365c6818c772e0242c52a,2023-04-13T18:04:26.415Z,2023-04-13 19:03:03+01,"",63,11,2.760736196319016,1.930810427221621
true,d2b91a2482abbf4b72a695c06713e212,5ea019431fa8990256915ea7,2023-04-13T18:19:24.739Z,2023-04-13 19:19:24+01,639908,group_1,1,736473,en,base,1,9077f3578c6edbffc128cb4b51fa2122,2023-04-13T18:04:38.847Z,2023-04-13 19:02:32+01,"",64,11,0.7616279069767415,0.5666442640774715
true,31c602fd27f4fd5ca886300aaa3efd39,5a766fb01904200001556d05,2023-04-13T18:21:48.622Z,2023-04-13 11:21:48-07,639910,group_2,2,736475,en,sil,1,739bd5af054bf74eb73bc2623132ee23,2023-04-13T18:04:47.762Z,2023-04-13 11:04:16-07,"",66,12,9.03243243243243,3.9727486607020968
true,cfe3cab974b34d3bf5fe38ca320b662b,62d59c4087b4f70ddb6c8e14,2023-04-13T18:18:07.578Z,2023-04-13 19:18:07+01,639911,group_3,3,736476,en,nopints,1,0d3c0bb796f54280f6dc2f7b1afd5a80,2023-04-13T18:04:51.127Z,2023-04-13 19:03:25+01,"",67,12,3.3398692810457504,1.95760090164009
true,d094e307b398f63b76c6f5ad67880864,609d0aee2839e67d6b2e0fd1,2023-04-13T18:21:41.318Z,2023-04-13 19:21:41+01,639913,group_4,4,736478,en,base_cg,1,6e18276f57242db0172743d251313721,2023-04-13T18:05:03.137Z,2023-04-13 19:02:14+01,"",69,11,11.613402061855666,78.79583448206492
true,1337bd2ed5bcf1498abdc65e5353176d,5f4cbdf9f599118d27c21442,2023-04-13T18:28:08.418Z,2023-04-13 19:28:08+01,639914,group_1,1,736479,en,base,1,3a2e40eabff202af07ab77e59bb6c217,2023-04-13T18:05:23.900Z,2023-04-13 19:02:12+01,"",70,12,2.9659090909090935,2.0804766916413184
true,cf92eae79877e46a89261d516ce62e74,5f2b4eee7d292a59423ea19f,2023-04-13T18:16:47.968Z,2023-04-13 19:16:47+01,639915,group_6,6,736480,en,nopints_cg,1,cec9d2332a13e64b33bd313f5c596e97,2023-04-13T18:05:49.687Z,2023-04-13 19:05:29+01,"",71,12,4.878048780487802,5.6734804073496
true,c72690255421ea4ad7664112944a6326,5e28456cb66c4d016fd05e57,2023-04-13T18:28:28.243Z,2023-04-13 19:28:28+01,639916,group_6,6,736481,en,nopints_cg,1,8d86f31056f73cbacc20ef5902aade46,2023-04-13T18:06:00.800Z,2023-04-13 19:02:39+01,"",72,13,34.62890625,165.19921385460256
true,47e0e0c785f713495c145a7f0f534833,63cf1704bdcb91e916a5581e,2023-04-13T18:27:58.302Z,2023-04-13 19:27:58+01,639917,group_5,5,736482,en,sil_cg,1,27a412cf72f25c9988bc47cd1cdf0d01,2023-04-13T18:05:56.876Z,2023-04-13 19:05:46+01,"",73,13,619.2263157894737,8253.675918314852
true,c3dfa4261aa985a73e919c1c6614131d,64217d8202361ad4dbed3596,2023-04-13T18:24:30.752Z,2023-04-13 19:24:30+01,639919,group_2,2,736484,en,sil,1,a7d441ac5ba04f5d3f2fd081b9e57a9a,2023-04-13T18:06:10.240Z,2023-04-13 19:04:29+01,"",75,13,33.50704225352112,167.674052788664
true,bb2940a7b10f180f38f0ac1ee37b4e93,"",2023-04-13T18:18:50.036Z,2023-04-13 19:18:50+01,639921,group_3,3,736486,en,nopints,1,f1212b41f687f0f0c1ebb9c948ac40a7,2023-04-13T18:06:28.205Z,2023-04-13 19:06:16+01,"",77,13,4.111111111111114,1.7799465937334233
true,82b76592a80f620f6b022bbbf6bfa395,613bbe68c94dfc382e562d90,2023-04-13T18:17:01.528Z,2023-04-13 19:17:01+01,639922,group_3,3,736487,en,nopints,1,20b437e2d12e7de5e8f6b10c556e82da,2023-04-13T18:06:44.022Z,2023-04-13 19:06:33+01,"",78,14,9.127118644067792,85.04799707783846
true,dd94f8d8e127c36e066a8e365eb87fc7,641384b3dffcf39ec42d3c23,2023-04-13T18:26:04.605Z,2023-04-13 19:26:04+01,639924,group_2,2,736489,en,sil,1,e6ef99ad09005a8fd95d7e8df67cc3f5,2023-04-13T18:06:50.229Z,2023-04-13 19:05:07+01,"",80,14,9.838235294117652,88.53739826199694
true,94252027dc78fb58a0c55fca58f24a94,5d1de78de01d910019b2b9da,2023-04-13T18:23:06.003Z,2023-04-13 19:23:06+01,639929,group_2,2,736494,en,sil,1,f9b90b4b1521e9f135b90e56eabb925d,2023-04-13T18:08:02.775Z,2023-04-13 19:07:45+01,"",84,15,3.7283236994219635,2.571780173222535
true,d217e8d3551cce2b467d1ddfc75368f4,63ea8c801706c69bb07cace9,2023-04-13T18:25:07.708Z,2023-04-13 19:25:07+01,639930,group_4,4,736495,en,base_cg,1,6cb4633c1a6a64b51afdb018eb25473f,2023-04-13T18:09:15.017Z,2023-04-13 19:09:01+01,"",85,14,1.87222222222222,1.6228594638803957
true,76e6362f8fdeb20063ad385d4ff81d2d,64294e2b5234fdc8f81ffe6a,2023-04-13T18:24:59.008Z,2023-04-13 19:24:59+01,639931,group_3,3,736496,en,nopints,1,29ac046059fb8a9fcb53d4faf0323751,2023-04-13T18:09:56.028Z,2023-04-13 19:07:32+01,"",86,15,3.643835616438352,3.19189840456003
true,094934ca69bd2060d9ce86aeebd4d8b2,5f8ea1044999a9000ae5a0e9,2023-04-13T18:21:36.437Z,2023-04-13 19:21:36+01,639932,group_6,6,736497,en,nopints_cg,1,c0512fb3947c46c2d662c6f6e4f5e22c,2023-04-13T18:10:39.342Z,2023-04-13 19:10:29+01,"",87,15,28.765625,155.7671782448388
true,b8b43f156b9b506286aaad610eca737b,57dfd8f5631235000138b0e1,2023-04-13T18:33:35.064Z,2023-04-13 19:33:35+01,639933,group_5,5,736498,en,sil_cg,1,fe5e16efbbc3a1de93c9f5039b7e5c49,2023-04-13T18:11:52.574Z,2023-04-13 19:11:17+01,"",88,15,0.7111111111111086,0.5586580039989574
true,6a76e3138169933bf5cb7b0f5415414c,62a7970f8387f3fcc95b106b,2023-04-13T18:28:26.714Z,2023-04-13 19:28:26+01,639934,group_1,1,736500,en,base,1,6f2c6f866ec407e490ab7dfa4d377b9b,2023-04-13T18:12:40.105Z,2023-04-13 19:10:19+01,"",89,15,3.9120879120879124,2.8016806245433776
true,25bf04c7f7dc456b0302b5c2f7ee1a6e,"",2023-04-13T18:31:00.240Z,2023-04-13 20:31:00+02,639935,group_1,1,736502,en,base,1,c4c07ed01b45f7b8ceb63173c5650752,2023-04-13T18:13:34.628Z,2023-04-13 20:12:51+02,"",90,16,3.455026455026456,2.9697484660625864
